Delivery_person_ID;Weatherconditions;;Rótulos de Linha;Contagem de Delivery_person_ID
COIMBRES07DEL02 ;conditions Stormy;;;
LUDHRES18DEL02 ;conditions Sandstorms;;;
CHENRES010DEL03 ;conditions Sunny;;;
BHPRES14DEL01 ;conditions Sandstorms;;;
PUNERES18DEL01 ;conditions Stormy;;;
MUMRES08DEL01 ;conditions Fog;;;
KOLRES13DEL03 ;conditions Sunny;;;
MUMRES11DEL01 ;conditions Stormy;;;
INDORES09DEL01 ;conditions Sandstorms;;;
MYSRES17DEL02 ;conditions Cloudy;;;
GOARES01DEL01 ;conditions Windy;;;
MUMRES11DEL03 ;conditions Sandstorms;;;
MYSRES12DEL01 ;conditions Sunny;;;
JAPRES03DEL01 ;conditions Windy;;;
SURRES03DEL02 ;conditions Stormy;;;
JAPRES04DEL03 ;conditions Sunny;;;
CHENRES19DEL02 ;conditions Cloudy;;;
JAPRES17DEL01 ;conditions Cloudy;;;
KNPRES14DEL03 ;conditions Fog;;;
LUDHRES06DEL03 ;conditions Fog;;;
COIMBRES04DEL03 ;conditions Fog;;;
MYSRES20DEL01 ;conditions Sandstorms;;;
MYSRES03DEL02 ;conditions Stormy;;;
VADRES14DEL01 ;conditions Fog;;;
AGRRES06DEL03 ;conditions Windy;;;
BHPRES02DEL03 ;conditions Windy;;;
RANCHIRES08DEL03 ;conditions Stormy;;;
INDORES18DEL03 ;conditions Sunny;;;
SURRES11DEL01 ;conditions Sandstorms;;;
HYDRES11DEL01 ;conditions Sunny;;;
SURRES06DEL01 ;conditions Cloudy;;;
KNPRES08DEL03 ;conditions Sandstorms;;;
COIMBRES01DEL02 ;conditions Sunny;;;
CHENRES07DEL03 ;conditions Sandstorms;;;
INDORES01DEL03 ;conditions Windy;;;
AURGRES17DEL01 ;conditions Sunny;;;
GOARES07DEL03 ;conditions Stormy;;;
JAPRES05DEL02 ;conditions NaN;;;
KOLRES09DEL01 ;conditions Stormy;;;
DEHRES17DEL01 ;conditions Sunny;;;
SURRES010DEL01 ;conditions Stormy;;;
PUNERES20DEL03 ;conditions Sandstorms;;;
INDORES07DEL01 ;conditions Sunny;;;
MUMRES12DEL03 ;conditions Sandstorms;;;
COIMBRES09DEL01 ;conditions Stormy;;;
RANCHIRES05DEL03 ;conditions Windy;;;
HYDRES07DEL03 ;conditions Sandstorms;;;
COIMBRES15DEL01 ;conditions Sandstorms;;;
GOARES17DEL02 ;conditions Sandstorms;;;
KOCRES20DEL02 ;conditions Sandstorms;;;
PUNERES20DEL02 ;conditions Sandstorms;;;
DEHRES010DEL03 ;conditions Stormy;;;
KOLRES010DEL02 ;conditions Sunny;;;
INDORES010DEL01 ;conditions Sunny;;;
LUDHRES05DEL03 ;conditions Fog;;;
RANCHIRES19DEL03 ;conditions Sunny;;;
INDORES12DEL03 ;conditions Sunny;;;
COIMBRES13DEL02 ;conditions Cloudy;;;
INDORES05DEL01 ;conditions Stormy;;;
INDORES20DEL01 ;conditions Sunny;;;
INDORES17DEL02 ;conditions Sandstorms;;;
CHENRES15DEL03 ;conditions NaN;;;
ALHRES03DEL01 ;conditions Stormy;;;
KOLRES18DEL02 ;conditions Fog;;;
BHPRES16DEL01 ;conditions Sandstorms;;;
PUNERES07DEL01 ;conditions Windy;;;
CHENRES07DEL03 ;conditions Fog;;;
KOCRES16DEL01 ;conditions Sunny;;;
MUMRES20DEL01 ;conditions Fog;;;
BHPRES08DEL02 ;conditions Sandstorms;;;
PUNERES04DEL03 ;conditions Fog;;;
INDORES02DEL03 ;conditions Windy;;;
KOCRES12DEL01 ;conditions Sunny;;;
HYDRES06DEL01 ;conditions Sunny;;;
COIMBRES11DEL03 ;conditions Cloudy;;;
SURRES11DEL01 ;conditions Fog;;;
SURRES15DEL03 ;conditions Windy;;;
BANGRES07DEL01 ;conditions Sunny;;;
ALHRES16DEL01 ;conditions Cloudy;;;
BANGRES19DEL03 ;conditions Windy;;;
BANGRES010DEL02 ;conditions Sunny;;;
AGRRES12DEL03 ;conditions Stormy;;;
GOARES01DEL02 ;conditions Cloudy;;;
INDORES01DEL01 ;conditions Fog;;;
ALHRES13DEL02 ;conditions Sunny;;;
KNPRES01DEL01 ;conditions Fog;;;
HYDRES09DEL01 ;conditions Sandstorms;;;
VADRES14DEL02 ;conditions Windy;;;
MUMRES16DEL03 ;conditions Sunny;;;
JAPRES19DEL02 ;conditions NaN;;;
SURRES08DEL02 ;conditions Sandstorms;;;
AGRRES15DEL02 ;conditions Cloudy;;;
BANGRES19DEL03 ;conditions Fog;;;
BANGRES06DEL03 ;conditions Stormy;;;
MUMRES06DEL02 ;conditions Fog;;;
GOARES19DEL03 ;conditions Sunny;;;
PUNERES04DEL01 ;conditions Stormy;;;
PUNERES11DEL01 ;conditions Cloudy;;;
KNPRES06DEL02 ;conditions Cloudy;;;
BANGRES12DEL02 ;conditions Cloudy;;;
HYDRES07DEL01 ;conditions Sunny;;;
SURRES09DEL02 ;conditions Sunny;;;
BANGRES13DEL03 ;conditions Sandstorms;;;
VADRES15DEL01 ;conditions Cloudy;;;
VADRES15DEL01 ;conditions Windy;;;
COIMBRES02DEL03 ;conditions Fog;;;
KOCRES04DEL02 ;conditions Windy;;;
AGRRES03DEL02 ;conditions Sandstorms;;;
VADRES19DEL02 ;conditions Sunny;;;
MYSRES04DEL01 ;conditions Cloudy;;;
KOLRES11DEL02 ;conditions Windy;;;
VADRES09DEL02 ;conditions Cloudy;;;
MYSRES18DEL02 ;conditions Cloudy;;;
PUNERES03DEL02 ;conditions Cloudy;;;
VADRES11DEL02 ;conditions Cloudy;;;
PUNERES12DEL03 ;conditions Sandstorms;;;
MUMRES15DEL01 ;conditions Fog;;;
RANCHIRES010DEL02 ;conditions Sunny;;;
AURGRES15DEL01 ;conditions Fog;;;
KOLRES010DEL01 ;conditions Stormy;;;
GOARES06DEL02 ;conditions Cloudy;;;
HYDRES14DEL03 ;conditions Cloudy;;;
MYSRES03DEL01 ;conditions Sunny;;;
HYDRES20DEL03 ;conditions Windy;;;
VADRES19DEL03 ;conditions Cloudy;;;
GOARES08DEL01 ;conditions Stormy;;;
MYSRES02DEL03 ;conditions Sunny;;;
COIMBRES12DEL03 ;conditions Cloudy;;;
JAPRES11DEL02 ;conditions Stormy;;;
KOLRES20DEL03 ;conditions Fog;;;
PUNERES20DEL02 ;conditions Fog;;;
HYDRES16DEL01 ;conditions NaN;;;
BHPRES010DEL01 ;conditions Windy;;;
DEHRES07DEL02 ;conditions Sunny;;;
JAPRES07DEL02 ;conditions Stormy;;;
JAPRES14DEL03 ;conditions Sandstorms;;;
VADRES08DEL01 ;conditions Stormy;;;
MUMRES16DEL02 ;conditions Sunny;;;
HYDRES01DEL02 ;conditions Stormy;;;
LUDHRES09DEL01 ;conditions Sandstorms;;;
AURGRES05DEL03 ;conditions Sunny;;;
HYDRES010DEL03 ;conditions Stormy;;;
CHENRES03DEL03 ;conditions Fog;;;
KOCRES05DEL03 ;conditions Fog;;;
CHENRES03DEL03 ;conditions Stormy;;;
SURRES18DEL01 ;conditions Fog;;;
JAPRES03DEL01 ;conditions Cloudy;;;
KOLRES07DEL03 ;conditions Sunny;;;
PUNERES010DEL03 ;conditions Sunny;;;
JAPRES13DEL03 ;conditions Sunny;;;
COIMBRES16DEL03 ;conditions Cloudy;;;
ALHRES14DEL02 ;conditions Sandstorms;;;
DEHRES08DEL02 ;conditions Stormy;;;
KOLRES02DEL03 ;conditions Fog;;;
RANCHIRES11DEL03 ;conditions Sandstorms;;;
BANGRES20DEL02 ;conditions Cloudy;;;
HYDRES04DEL03 ;conditions Sunny;;;
DEHRES01DEL02 ;conditions Cloudy;;;
VADRES15DEL03 ;conditions Windy;;;
LUDHRES07DEL03 ;conditions Sunny;;;
INDORES09DEL02 ;conditions Fog;;;
PUNERES04DEL01 ;conditions Cloudy;;;
BANGRES09DEL02 ;conditions Sandstorms;;;
KOLRES02DEL01 ;conditions Cloudy;;;
COIMBRES04DEL03 ;conditions Windy;;;
RANCHIRES15DEL01 ;conditions Sunny;;;
HYDRES010DEL02 ;conditions Sandstorms;;;
SURRES07DEL02 ;conditions Cloudy;;;
JAPRES20DEL03 ;conditions Sunny;;;
SURRES01DEL02 ;conditions Cloudy;;;
INDORES16DEL02 ;conditions Sandstorms;;;
ALHRES05DEL01 ;conditions Stormy;;;
SURRES14DEL03 ;conditions Sandstorms;;;
COIMBRES16DEL01 ;conditions Stormy;;;
ALHRES19DEL02 ;conditions Stormy;;;
INDORES04DEL03 ;conditions Fog;;;
MYSRES06DEL03 ;conditions Sandstorms;;;
RANCHIRES12DEL01 ;conditions Cloudy;;;
PUNERES09DEL01 ;conditions Cloudy;;;
AGRRES08DEL03 ;conditions Windy;;;
INDORES18DEL01 ;conditions Sunny;;;
BANGRES05DEL03 ;conditions Sandstorms;;;
DEHRES03DEL01 ;conditions Stormy;;;
AURGRES04DEL02 ;conditions Fog;;;
BANGRES02DEL03 ;conditions NaN;;;
SURRES18DEL02 ;conditions Windy;;;
GOARES04DEL03 ;conditions Stormy;;;
KNPRES010DEL01 ;conditions Windy;;;
JAPRES07DEL03 ;conditions Sandstorms;;;
DEHRES03DEL03 ;conditions Sandstorms;;;
JAPRES06DEL02 ;conditions Windy;;;
PUNERES16DEL02 ;conditions Stormy;;;
HYDRES17DEL03 ;conditions Fog;;;
RANCHIRES18DEL03 ;conditions Fog;;;
HYDRES17DEL02 ;conditions Windy;;;
KOLRES06DEL01 ;conditions Cloudy;;;
DEHRES010DEL02 ;conditions Stormy;;;
MUMRES010DEL03 ;conditions Sunny;;;
COIMBRES04DEL02 ;conditions Fog;;;
AURGRES04DEL02 ;conditions Sunny;;;
BANGRES14DEL02 ;conditions Sandstorms;;;
CHENRES07DEL01 ;conditions Cloudy;;;
VADRES11DEL01 ;conditions Fog;;;
GOARES17DEL03 ;conditions Cloudy;;;
HYDRES02DEL01 ;conditions Stormy;;;
MYSRES19DEL03 ;conditions Sandstorms;;;
JAPRES01DEL01 ;conditions Windy;;;
MYSRES03DEL03 ;conditions Sandstorms;;;
JAPRES16DEL02 ;conditions Windy;;;
DEHRES01DEL02 ;conditions Windy;;;
PUNERES17DEL03 ;conditions Sandstorms;;;
KNPRES15DEL02 ;conditions Sunny;;;
MYSRES06DEL01 ;conditions Sunny;;;
COIMBRES19DEL02 ;conditions Stormy;;;
PUNERES01DEL01 ;conditions Sandstorms;;;
CHENRES14DEL02 ;conditions Cloudy;;;
ALHRES18DEL02 ;conditions Fog;;;
RANCHIRES17DEL02 ;conditions Cloudy;;;
CHENRES15DEL02 ;conditions Sunny;;;
PUNERES12DEL03 ;conditions Sunny;;;
KOCRES01DEL01 ;conditions Cloudy;;;
AURGRES14DEL01 ;conditions Fog;;;
LUDHRES06DEL03 ;conditions Cloudy;;;
BHPRES12DEL01 ;conditions Sunny;;;
MYSRES19DEL01 ;conditions Sandstorms;;;
GOARES18DEL03 ;conditions Cloudy;;;
PUNERES09DEL02 ;conditions Windy;;;
DEHRES07DEL02 ;conditions Stormy;;;
LUDHRES04DEL03 ;conditions Stormy;;;
AURGRES010DEL03 ;conditions Cloudy;;;
MUMRES14DEL03 ;conditions Stormy;;;
KOLRES06DEL01 ;conditions Stormy;;;
COIMBRES04DEL03 ;conditions Stormy;;;
BHPRES02DEL01 ;conditions Sunny;;;
MYSRES09DEL01 ;conditions Cloudy;;;
RANCHIRES19DEL01 ;conditions Fog;;;
BANGRES02DEL01 ;conditions Cloudy;;;
ALHRES06DEL02 ;conditions Cloudy;;;
CHENRES17DEL03 ;conditions Windy;;;
RANCHIRES20DEL02 ;conditions Stormy;;;
INDORES02DEL01 ;conditions Stormy;;;
INDORES17DEL02 ;conditions Cloudy;;;
PUNERES14DEL02 ;conditions Sunny;;;
VADRES18DEL03 ;conditions Windy;;;
MYSRES03DEL02 ;conditions NaN;;;
MUMRES03DEL02 ;conditions Windy;;;
VADRES15DEL02 ;conditions Windy;;;
BANGRES09DEL03 ;conditions Fog;;;
JAPRES010DEL02 ;conditions Cloudy;;;
MYSRES07DEL03 ;conditions Fog;;;
AGRRES08DEL03 ;conditions Sandstorms;;;
RANCHIRES15DEL01 ;conditions Stormy;;;
INDORES010DEL03 ;conditions Fog;;;
KOLRES04DEL02 ;conditions Windy;;;
ALHRES17DEL02 ;conditions Sunny;;;
VADRES06DEL01 ;conditions Windy;;;
MUMRES11DEL03 ;conditions Fog;;;
KOLRES12DEL01 ;conditions Stormy;;;
KOLRES13DEL01 ;conditions Sandstorms;;;
INDORES13DEL02 ;conditions Stormy;;;
AGRRES18DEL03 ;conditions Fog;;;
AGRRES17DEL03 ;conditions Cloudy;;;
AGRRES13DEL02 ;conditions Fog;;;
MUMRES14DEL01 ;conditions Cloudy;;;
HYDRES14DEL03 ;conditions Sandstorms;;;
AGRRES18DEL02 ;conditions Fog;;;
JAPRES010DEL03 ;conditions Sandstorms;;;
BANGRES19DEL02 ;conditions Cloudy;;;
BANGRES17DEL03 ;conditions Cloudy;;;
COIMBRES17DEL03 ;conditions Sandstorms;;;
INDORES14DEL01 ;conditions Sandstorms;;;
GOARES08DEL02 ;conditions Fog;;;
RANCHIRES11DEL02 ;conditions Stormy;;;
HYDRES11DEL01 ;conditions Sandstorms;;;
CHENRES17DEL03 ;conditions Cloudy;;;
PUNERES15DEL03 ;conditions NaN;;;
KOCRES12DEL02 ;conditions Sunny;;;
JAPRES06DEL02 ;conditions NaN;;;
SURRES03DEL03 ;conditions Fog;;;
ALHRES02DEL03 ;conditions Fog;;;
JAPRES03DEL01 ;conditions Stormy;;;
DEHRES20DEL03 ;conditions Sunny;;;
DEHRES11DEL02 ;conditions Cloudy;;;
INDORES16DEL03 ;conditions Sandstorms;;;
HYDRES15DEL01 ;conditions Sunny;;;
BANGRES02DEL02 ;conditions Sunny;;;
KOLRES01DEL01 ;conditions Fog;;;
BANGRES13DEL02 ;conditions Windy;;;
INDORES20DEL03 ;conditions Cloudy;;;
KOLRES05DEL01 ;conditions Windy;;;
MUMRES010DEL01 ;conditions Fog;;;
MYSRES03DEL02 ;conditions Sandstorms;;;
COIMBRES05DEL02 ;conditions Sandstorms;;;
MYSRES13DEL03 ;conditions Sandstorms;;;
INDORES19DEL01 ;conditions Windy;;;
CHENRES01DEL03 ;conditions Windy;;;
AGRRES17DEL03 ;conditions Fog;;;
HYDRES12DEL01 ;conditions Cloudy;;;
AGRRES03DEL01 ;conditions Fog;;;
ALHRES13DEL02 ;conditions Windy;;;
MYSRES08DEL01 ;conditions NaN;;;
SURRES14DEL01 ;conditions Sunny;;;
VADRES08DEL02 ;conditions Fog;;;
ALHRES03DEL02 ;conditions Sandstorms;;;
AGRRES15DEL03 ;conditions Stormy;;;
KOCRES20DEL02 ;conditions Cloudy;;;
COIMBRES11DEL01 ;conditions NaN;;;
BANGRES02DEL02 ;conditions NaN;;;
COIMBRES05DEL02 ;conditions Cloudy;;;
AURGRES17DEL02 ;conditions Sandstorms;;;
AURGRES05DEL01 ;conditions Sandstorms;;;
INDORES19DEL03 ;conditions Windy;;;
SURRES02DEL02 ;conditions Fog;;;
PUNERES04DEL03 ;conditions Stormy;;;
CHENRES19DEL02 ;conditions Sunny;;;
HYDRES05DEL03 ;conditions Windy;;;
RANCHIRES07DEL03 ;conditions Fog;;;
RANCHIRES20DEL03 ;conditions Fog;;;
INDORES13DEL01 ;conditions Sandstorms;;;
AURGRES02DEL03 ;conditions Fog;;;
RANCHIRES17DEL03 ;conditions Cloudy;;;
RANCHIRES07DEL01 ;conditions Sandstorms;;;
PUNERES03DEL03 ;conditions Windy;;;
HYDRES03DEL01 ;conditions Cloudy;;;
SURRES16DEL01 ;conditions Windy;;;
GOARES04DEL02 ;conditions Cloudy;;;
KOLRES07DEL02 ;conditions Sunny;;;
KOLRES08DEL01 ;conditions Sandstorms;;;
MYSRES010DEL03 ;conditions Windy;;;
KOCRES14DEL02 ;conditions Fog;;;
DEHRES15DEL02 ;conditions Cloudy;;;
MYSRES13DEL02 ;conditions Windy;;;
KOLRES17DEL02 ;conditions Cloudy;;;
MUMRES15DEL03 ;conditions Stormy;;;
AURGRES08DEL03 ;conditions Stormy;;;
AGRRES17DEL02 ;conditions Stormy;;;
SURRES17DEL03 ;conditions Windy;;;
VADRES05DEL02 ;conditions Fog;;;
SURRES07DEL03 ;conditions Sandstorms;;;
KNPRES12DEL01 ;conditions Cloudy;;;
INDORES12DEL02 ;conditions Sandstorms;;;
GOARES06DEL02 ;conditions Sunny;;;
CHENRES08DEL01 ;conditions Sunny;;;
INDORES15DEL02 ;conditions Sandstorms;;;
BANGRES05DEL02 ;conditions Sandstorms;;;
ALHRES20DEL02 ;conditions Cloudy;;;
INDORES05DEL02 ;conditions Cloudy;;;
MYSRES16DEL02 ;conditions Sandstorms;;;
AURGRES19DEL03 ;conditions Fog;;;
KNPRES14DEL03 ;conditions Sunny;;;
PUNERES20DEL03 ;conditions Cloudy;;;
SURRES14DEL02 ;conditions Fog;;;
KOCRES20DEL03 ;conditions Sandstorms;;;
JAPRES07DEL01 ;conditions Sandstorms;;;
BANGRES05DEL02 ;conditions Fog;;;
RANCHIRES13DEL01 ;conditions Fog;;;
HYDRES010DEL01 ;conditions Stormy;;;
GOARES20DEL01 ;conditions Cloudy;;;
KNPRES17DEL03 ;conditions Sandstorms;;;
ALHRES07DEL02 ;conditions Sunny;;;
BHPRES19DEL03 ;conditions Sandstorms;;;
BHPRES16DEL01 ;conditions Fog;;;
BANGRES14DEL03 ;conditions Windy;;;
PUNERES08DEL02 ;conditions Stormy;;;
RANCHIRES13DEL01 ;conditions Cloudy;;;
BANGRES07DEL01 ;conditions Cloudy;;;
VADRES04DEL02 ;conditions Fog;;;
MUMRES09DEL02 ;conditions Fog;;;
LUDHRES02DEL01 ;conditions NaN;;;
HYDRES12DEL03 ;conditions Stormy;;;
MYSRES010DEL03 ;conditions Fog;;;
RANCHIRES19DEL02 ;conditions Windy;;;
BANGRES12DEL02 ;conditions Sandstorms;;;
KOLRES16DEL02 ;conditions Cloudy;;;
DEHRES03DEL01 ;conditions Cloudy;;;
CHENRES11DEL03 ;conditions Windy;;;
SURRES20DEL01 ;conditions Sunny;;;
SURRES14DEL01 ;conditions Windy;;;
MYSRES06DEL02 ;conditions Sandstorms;;;
MUMRES09DEL03 ;conditions Sandstorms;;;
AGRRES20DEL02 ;conditions Fog;;;
RANCHIRES08DEL03 ;conditions Windy;;;
RANCHIRES09DEL02 ;conditions Cloudy;;;
MYSRES12DEL01 ;conditions Windy;;;
ALHRES20DEL03 ;conditions Cloudy;;;
LUDHRES11DEL03 ;conditions Sunny;;;
COIMBRES09DEL03 ;conditions Sunny;;;
LUDHRES15DEL02 ;conditions Sunny;;;
PUNERES08DEL01 ;conditions Sunny;;;
HYDRES03DEL02 ;conditions Sandstorms;;;
VADRES09DEL02 ;conditions Sunny;;;
RANCHIRES15DEL02 ;conditions Stormy;;;
BHPRES04DEL03 ;conditions Stormy;;;
MUMRES010DEL02 ;conditions NaN;;;
RANCHIRES05DEL01 ;conditions Sunny;;;
MYSRES010DEL02 ;conditions Sandstorms;;;
GOARES12DEL01 ;conditions Cloudy;;;
PUNERES15DEL03 ;conditions Sunny;;;
SURRES13DEL03 ;conditions Windy;;;
HYDRES13DEL01 ;conditions Windy;;;
AURGRES20DEL01 ;conditions Sandstorms;;;
AURGRES16DEL03 ;conditions Stormy;;;
HYDRES06DEL03 ;conditions Windy;;;
BHPRES18DEL01 ;conditions Stormy;;;
INDORES19DEL01 ;conditions Fog;;;
SURRES05DEL02 ;conditions Stormy;;;
BHPRES13DEL01 ;conditions Windy;;;
JAPRES03DEL03 ;conditions Fog;;;
LUDHRES07DEL02 ;conditions Cloudy;;;
PUNERES20DEL02 ;conditions Sunny;;;
COIMBRES16DEL03 ;conditions Sandstorms;;;
CHENRES12DEL01 ;conditions Fog;;;
VADRES03DEL03 ;conditions Sunny;;;
BHPRES12DEL02 ;conditions Stormy;;;
KOCRES05DEL02 ;conditions Cloudy;;;
RANCHIRES19DEL02 ;conditions Fog;;;
ALHRES17DEL03 ;conditions Cloudy;;;
LUDHRES04DEL02 ;conditions Windy;;;
GOARES19DEL03 ;conditions Fog;;;
AURGRES05DEL01 ;conditions Cloudy;;;
HYDRES03DEL03 ;conditions Stormy;;;
VADRES13DEL02 ;conditions Cloudy;;;
KOLRES15DEL01 ;conditions Stormy;;;
JAPRES19DEL01 ;conditions Sandstorms;;;
JAPRES11DEL02 ;conditions NaN;;;
RANCHIRES13DEL03 ;conditions Windy;;;
MUMRES14DEL02 ;conditions Sunny;;;
INDORES19DEL03 ;conditions Stormy;;;
MYSRES08DEL03 ;conditions Stormy;;;
RANCHIRES16DEL02 ;conditions Sunny;;;
HYDRES14DEL03 ;conditions Fog;;;
DEHRES02DEL02 ;conditions Sandstorms;;;
ALHRES17DEL02 ;conditions Fog;;;
CHENRES19DEL02 ;conditions Fog;;;
CHENRES14DEL03 ;conditions Fog;;;
INDORES16DEL03 ;conditions Sunny;;;
KOLRES09DEL02 ;conditions Windy;;;
PUNERES19DEL01 ;conditions Sunny;;;
LUDHRES19DEL03 ;conditions Cloudy;;;
MYSRES010DEL02 ;conditions Cloudy;;;
RANCHIRES12DEL01 ;conditions Sunny;;;
KOCRES010DEL03 ;conditions Sunny;;;
HYDRES13DEL01 ;conditions Stormy;;;
HYDRES09DEL01 ;conditions Windy;;;
CHENRES18DEL02 ;conditions Sandstorms;;;
BHPRES16DEL01 ;conditions Cloudy;;;
INDORES01DEL02 ;conditions Fog;;;
DEHRES19DEL02 ;conditions Windy;;;
BHPRES20DEL02 ;conditions Sandstorms;;;
JAPRES13DEL01 ;conditions Windy;;;
AURGRES17DEL01 ;conditions Stormy;;;
SURRES03DEL01 ;conditions Fog;;;
BANGRES08DEL03 ;conditions Windy;;;
MUMRES06DEL03 ;conditions Fog;;;
GOARES02DEL01 ;conditions Stormy;;;
BANGRES010DEL01 ;conditions Sandstorms;;;
ALHRES02DEL03 ;conditions Cloudy;;;
AGRRES14DEL03 ;conditions Stormy;;;
MUMRES07DEL03 ;conditions Sunny;;;
VADRES010DEL01 ;conditions Windy;;;
COIMBRES03DEL03 ;conditions Fog;;;
ALHRES02DEL03 ;conditions Sunny;;;
HYDRES07DEL02 ;conditions Cloudy;;;
INDORES05DEL01 ;conditions Windy;;;
MUMRES03DEL03 ;conditions NaN;;;
BHPRES13DEL02 ;conditions Stormy;;;
MUMRES19DEL03 ;conditions Cloudy;;;
PUNERES17DEL03 ;conditions Cloudy;;;
COIMBRES05DEL02 ;conditions Fog;;;
JAPRES010DEL01 ;conditions Windy;;;
BANGRES14DEL01 ;conditions Stormy;;;
SURRES11DEL02 ;conditions Sandstorms;;;
VADRES14DEL03 ;conditions Stormy;;;
SURRES16DEL02 ;conditions Sandstorms;;;
JAPRES17DEL01 ;conditions Sandstorms;;;
PUNERES01DEL02 ;conditions Sandstorms;;;
BHPRES06DEL01 ;conditions Stormy;;;
HYDRES19DEL03 ;conditions Fog;;;
SURRES15DEL02 ;conditions Fog;;;
KOLRES09DEL01 ;conditions Windy;;;
LUDHRES14DEL02 ;conditions Sandstorms;;;
INDORES18DEL02 ;conditions Sandstorms;;;
BHPRES14DEL01 ;conditions Stormy;;;
MUMRES14DEL01 ;conditions Windy;;;
KNPRES010DEL02 ;conditions Cloudy;;;
VADRES14DEL01 ;conditions NaN;;;
BHPRES05DEL02 ;conditions Sandstorms;;;
KOCRES09DEL01 ;conditions Sandstorms;;;
JAPRES09DEL03 ;conditions Sunny;;;
DEHRES06DEL01 ;conditions Cloudy;;;
BANGRES12DEL02 ;conditions Sunny;;;
COIMBRES18DEL02 ;conditions Sunny;;;
CHENRES07DEL02 ;conditions Fog;;;
MYSRES15DEL02 ;conditions NaN;;;
MYSRES08DEL01 ;conditions Windy;;;
AURGRES09DEL02 ;conditions Sandstorms;;;
INDORES01DEL03 ;conditions Stormy;;;
ALHRES18DEL03 ;conditions Fog;;;
KOCRES11DEL02 ;conditions Cloudy;;;
HYDRES17DEL01 ;conditions Sandstorms;;;
MYSRES14DEL03 ;conditions Fog;;;
BHPRES16DEL02 ;conditions Fog;;;
PUNERES02DEL01 ;conditions Sandstorms;;;
MYSRES03DEL02 ;conditions Fog;;;
BANGRES15DEL01 ;conditions Fog;;;
MUMRES02DEL01 ;conditions Fog;;;
MUMRES04DEL02 ;conditions Cloudy;;;
DEHRES12DEL01 ;conditions Stormy;;;
KOLRES12DEL02 ;conditions Stormy;;;
MUMRES12DEL01 ;conditions Cloudy;;;
VADRES05DEL03 ;conditions Fog;;;
PUNERES18DEL03 ;conditions Fog;;;
KNPRES16DEL02 ;conditions Sandstorms;;;
AGRRES06DEL02 ;conditions Stormy;;;
HYDRES20DEL02 ;conditions NaN;;;
INDORES02DEL03 ;conditions Fog;;;
BANGRES03DEL01 ;conditions Cloudy;;;
VADRES16DEL02 ;conditions Windy;;;
INDORES11DEL01 ;conditions Fog;;;
MUMRES06DEL03 ;conditions Sandstorms;;;
ALHRES07DEL01 ;conditions Fog;;;
KOLRES19DEL03 ;conditions Windy;;;
KOLRES05DEL01 ;conditions Fog;;;
JAPRES20DEL02 ;conditions Fog;;;
ALHRES14DEL01 ;conditions Windy;;;
MYSRES01DEL03 ;conditions Cloudy;;;
MYSRES01DEL03 ;conditions Stormy;;;
RANCHIRES010DEL03 ;conditions Sandstorms;;;
JAPRES01DEL02 ;conditions Sunny;;;
INDORES12DEL01 ;conditions Fog;;;
JAPRES15DEL01 ;conditions Windy;;;
INDORES07DEL03 ;conditions Stormy;;;
JAPRES16DEL02 ;conditions Sunny;;;
AURGRES16DEL02 ;conditions Windy;;;
RANCHIRES04DEL02 ;conditions Cloudy;;;
CHENRES010DEL02 ;conditions Stormy;;;
KNPRES01DEL03 ;conditions Fog;;;
AGRRES20DEL01 ;conditions Fog;;;
GOARES18DEL01 ;conditions Cloudy;;;
COIMBRES01DEL03 ;conditions Sunny;;;
MYSRES20DEL03 ;conditions Fog;;;
INDORES04DEL03 ;conditions Sandstorms;;;
SURRES20DEL03 ;conditions Sunny;;;
LUDHRES02DEL01 ;conditions Cloudy;;;
COIMBRES12DEL03 ;conditions Fog;;;
PUNERES08DEL03 ;conditions Sandstorms;;;
KNPRES09DEL01 ;conditions Fog;;;
KOLRES010DEL01 ;conditions Sandstorms;;;
GOARES05DEL03 ;conditions Cloudy;;;
ALHRES08DEL01 ;conditions Sandstorms;;;
PUNERES03DEL01 ;conditions Windy;;;
COIMBRES13DEL03 ;conditions Cloudy;;;
JAPRES20DEL02 ;conditions Sunny;;;
BANGRES04DEL01 ;conditions Windy;;;
PUNERES14DEL03 ;conditions Fog;;;
HYDRES14DEL02 ;conditions Stormy;;;
DEHRES12DEL02 ;conditions Fog;;;
HYDRES09DEL02 ;conditions Windy;;;
RANCHIRES06DEL02 ;conditions Windy;;;
KOLRES13DEL02 ;conditions Cloudy;;;
LUDHRES16DEL01 ;conditions Cloudy;;;
CHENRES07DEL02 ;conditions Windy;;;
KOLRES11DEL02 ;conditions Fog;;;
VADRES17DEL03 ;conditions Stormy;;;
COIMBRES14DEL01 ;conditions Fog;;;
JAPRES07DEL01 ;conditions Fog;;;
INDORES14DEL03 ;conditions Stormy;;;
BANGRES14DEL02 ;conditions NaN;;;
AGRRES14DEL01 ;conditions Windy;;;
RANCHIRES07DEL03 ;conditions Stormy;;;
MYSRES20DEL02 ;conditions Windy;;;
KNPRES19DEL01 ;conditions Cloudy;;;
MUMRES06DEL01 ;conditions Stormy;;;
PUNERES06DEL01 ;conditions Sandstorms;;;
AURGRES08DEL02 ;conditions Windy;;;
VADRES15DEL02 ;conditions Stormy;;;
CHENRES010DEL02 ;conditions Fog;;;
JAPRES05DEL01 ;conditions Sandstorms;;;
